Run,Date,Instrument,Plate,Sample,Index,Reject,FAM_Target 1,FAM_Target 1_pos
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,189,FALSE,3981,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,190,FALSE,4312.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,191,FALSE,3864.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,192,FALSE,-16.65,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,193,FALSE,4280.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,194,FALSE,3896.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,195,FALSE,3869.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,196,FALSE,21.169,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,197,FALSE,113.86,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,198,FALSE,-2.074,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,199,FALSE,3841.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,200,FALSE,3579,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,201,FALSE,4867.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,202,FALSE,364.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,203,FALSE,5322.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,204,FALSE,3450.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,205,FALSE,3482.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,206,FALSE,210.56,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,207,FALSE,4917.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,208,FALSE,3033.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,209,FALSE,-24.896,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,210,FALSE,3906.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,211,FALSE,3916.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,212,FALSE,6097.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,213,FALSE,3787.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,214,FALSE,5639.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,215,FALSE,-138.34,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,216,FALSE,3020.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,217,FALSE,4779,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,218,FALSE,5466,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,219,FALSE,-183.44,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,220,FALSE,4281.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,221,FALSE,3500.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,222,FALSE,91.331,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,223,FALSE,4456.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,224,FALSE,3313.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,225,FALSE,94.023,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,226,FALSE,3518.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,227,FALSE,4656.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,228,FALSE,3671,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,229,FALSE,4939.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,230,FALSE,12.818,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,231,FALSE,4048.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,232,FALSE,3613.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,233,FALSE,222.31,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,234,FALSE,4081,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,235,FALSE,4387.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,236,FALSE,3318.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,237,FALSE,4478.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,238,FALSE,3363.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,239,FALSE,4622,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,240,FALSE,3871.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,241,FALSE,3321.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,242,FALSE,5027,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,243,FALSE,2950.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,244,FALSE,126.36,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,245,FALSE,4489.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,246,FALSE,3287,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,247,FALSE,3524.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,248,FALSE,131.25,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,249,FALSE,3554.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,250,FALSE,3807.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,251,FALSE,4084.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,252,FALSE,3553.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,253,FALSE,3909.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,254,FALSE,4302.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,255,FALSE,3090.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,256,FALSE,4132.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,257,FALSE,4397.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,258,FALSE,5064.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,259,FALSE,4023.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,260,FALSE,4367.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,261,FALSE,6.8241,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,262,FALSE,3606.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,263,FALSE,4110.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,264,FALSE,3677.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,265,FALSE,3673.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,266,FALSE,4206.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,267,FALSE,5320,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,268,FALSE,3325.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,269,FALSE,3680.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,270,FALSE,148.01,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,271,FALSE,3779.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,272,FALSE,3612.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,273,FALSE,3209,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,274,FALSE,3718.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,275,FALSE,2381.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,276,FALSE,3870.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,277,FALSE,2976.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,278,FALSE,3624.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,279,FALSE,3807.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,280,FALSE,4786.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,281,FALSE,3210.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,282,FALSE,4614.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,283,FALSE,4451.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,284,FALSE,164.08,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,285,FALSE,4547.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,286,FALSE,4523.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,287,FALSE,4188.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,288,FALSE,82.379,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,289,FALSE,3710,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,290,FALSE,4168.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,291,FALSE,3991.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,292,FALSE,2826,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,293,FALSE,4908.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,294,FALSE,3615.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,295,FALSE,3542.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,296,FALSE,129.28,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,297,FALSE,-130.77,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,298,FALSE,3833.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,299,FALSE,2905,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,300,FALSE,-20.177,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,301,FALSE,-183.99,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,302,FALSE,181.99,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,303,FALSE,4267.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,304,FALSE,-203.42,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,305,FALSE,3603.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,306,FALSE,4363,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,307,FALSE,3209.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,308,FALSE,3519.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,309,FALSE,3121,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,310,FALSE,4965.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,311,FALSE,3406.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,312,FALSE,4402,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,313,FALSE,5270.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,314,FALSE,4154.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,315,FALSE,3582.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,316,FALSE,63.15,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,317,FALSE,3373.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,318,FALSE,2791.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,319,FALSE,3791.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,320,FALSE,4829.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,321,FALSE,3191.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,322,FALSE,3393.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,323,FALSE,119.24,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,324,FALSE,37.389,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,325,FALSE,5369.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,326,FALSE,5287.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,327,FALSE,3962.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,328,FALSE,17.707,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,329,FALSE,4421.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,330,FALSE,3572,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,331,FALSE,4408.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,332,FALSE,3702.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,333,FALSE,5204,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,334,FALSE,4873.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,335,FALSE,4531.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,336,FALSE,40.759,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,337,FALSE,1704.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,338,FALSE,3610.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,339,FALSE,3718.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,340,FALSE,5235.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,341,FALSE,3633.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,342,FALSE,3541.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,343,FALSE,5059.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,344,FALSE,4104.5,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,345,FALSE,-84.661,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,346,FALSE,5236.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,347,FALSE,4726.9,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,348,FALSE,3465.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,349,FALSE,4371.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,350,FALSE,3260.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,351,FALSE,-65.821,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,352,FALSE,5072.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,353,FALSE,3367.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,354,FALSE,-124.08,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,355,FALSE,4787.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,356,FALSE,4468,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,357,FALSE,3903.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,358,FALSE,5376.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,359,FALSE,3674.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,360,FALSE,4452,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,361,FALSE,5000.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,362,FALSE,3951.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,363,FALSE,10.193,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,364,FALSE,3125.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,365,FALSE,4230.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,366,FALSE,2739,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,367,FALSE,3923.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,368,FALSE,4424.1,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,369,FALSE,5317.3,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,370,FALSE,3403.2,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,371,FALSE,-64.077,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,372,FALSE,3240.6,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,373,FALSE,1679.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,374,FALSE,3110.7,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,375,FALSE,3299.4,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,376,FALSE,-9.6534,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,377,FALSE,-10.004,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,378,FALSE,3377.8,FALSE
197841 Blindtest 3395 01 1to100 5 17 22,05/17/2022,Absolute Q 226272021070002,M01KJ210200376,B1,379,FALSE,111.77,FALSE
